activity,patient
"[34.233333333333334, 12.533333333333333, 7.2, 36.733333333333334, 13.2, 43.833333333333336, 23.533333333333335, 11.066666666666666, 31.9, 414.3666666666667, 380.4, 355.8, 65.06666666666666, 198.6, 283.5, 192.06666666666666, 74.4, 224.2, 220.06666666666666, 203.73333333333332, 379.6666666666667, 295.93333333333334, 245.46666666666667, 272.06666666666666, 462.6666666666667, 581.3333333333334, 730.8333333333334, 267.43333333333334, 303.7, 347.03333333333336, 434.3666666666667, 483.26666666666665, 391.3666666666667, 383.23333333333335, 443.9, 14.966666666666667, 28.9, 196.66666666666666, 187.36666666666667, 232.7, 489.6666666666667, 84.36666666666666, 12.466666666666667, 18.4, 39.9, 3.6, 12.3, 20.933333333333334]",53.0
"[19.3, 14.666666666666666, 20.666666666666668, 15.833333333333334, 15.233333333333333, 93.53333333333333, 76.7, 21.333333333333332, 483.3333333333333, 741.2333333333333, 138.7, 386.8666666666667, 245.66666666666666, 158.83333333333334, 183.8, 358.0, 293.4, 276.76666666666665, 242.6, 155.3, 243.7, 129.73333333333332, 219.1, 104.26666666666667, 127.8, 295.43333333333334, 494.8333333333333, 822.9333333333333, 616.3666666666667, 637.8666666666667, 88.9, 102.2, 168.9, 591.7666666666667, 305.76666666666665, 106.83333333333333, 65.96666666666667, 107.33333333333333, 469.1333333333333, 20.466666666666665, 88.7, 107.76666666666667, 21.566666666666666, 14.166666666666666, 35.1, 9.733333333333333, 3.0, 21.133333333333333]",53.0
"[9.3, 3.6, 17.833333333333332, 19.5, 18.5, 22.766666666666666, 41.2, 47.333333333333336, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 5.933333333333334, 6.0, 6.0, 6.0, 6.0, 6.0, 237.5, 43.8, 15.566666666666666, 8.833333333333334, 15.7, 7.766666666666667, 40.4, 15.333333333333334, 29.633333333333333]",53.0
"[22.966666666666665, 19.3, 37.53333333333333, 10.9, 22.3, 25.233333333333334, 88.93333333333334, 190.56666666666666, 678.9, 759.2, 237.2, 321.1333333333333, 321.26666666666665, 140.73333333333332, 294.3, 367.43333333333334, 203.1, 333.6333333333333, 444.1666666666667, 349.03333333333336, 519.5666666666667, 325.6, 636.4, 1989.5333333333333, 866.2666666666667, 448.5, 786.8666666666667, 402.2, 130.5, 16.966666666666665, 144.93333333333334, 238.06666666666666, 324.03333333333336, 391.46666666666664, 22.633333333333333, 56.233333333333334, 43.9, 93.23333333333333, 229.13333333333333, 67.36666666666666, 268.0, 117.1, 15.9, 4.2, 18.333333333333332, 20.133333333333333, 5.433333333333334, 0.0]",53.0
"[123.53333333333333, 51.9, 9.433333333333334, 8.466666666666667, 38.766666666666666, 7.4, 13.633333333333333, 119.8, 14.033333333333333, 71.53333333333333, 90.73333333333333, 282.96666666666664, 75.7, 1040.5666666666666, 367.43333333333334, 920.8333333333334, 423.03333333333336, 320.4, 590.8, 851.5333333333333, 1302.7333333333333, 856.2333333333333, 1215.0333333333333, 801.8333333333334, 211.76666666666668, 11.533333333333333, 142.86666666666667, 363.46666666666664, 72.83333333333333, 107.2, 108.96666666666667, 76.6, 32.233333333333334, 485.93333333333334, 671.1666666666666, 534.4333333333333, 391.43333333333334, 317.6333333333333, 266.43333333333334, 196.8, 276.76666666666665, 412.9, 143.76666666666668, 190.33333333333334, 572.3666666666667, 12.833333333333334, 4.433333333333334, 23.966666666666665]",53.0
"[9.4, 3.0, 56.766666666666666, 29.2, 4.733333333333333, 31.533333333333335, 22.866666666666667, 23.133333333333333, 40.666666666666664, 229.53333333333333, 25.966666666666665, 576.6, 708.6666666666666, 292.6333333333333, 203.53333333333333, 688.9, 677.4333333333333, 600.1, 644.5666666666667, 488.0, 382.7, 707.2666666666667, 333.6666666666667, 488.3333333333333, 694.8, 431.6666666666667, 362.1, 353.1, 224.23333333333332, 231.26666666666668, 309.2, 588.6, 682.5333333333333, 438.5, 122.16666666666667, 240.53333333333333, 456.6333333333333, 138.9, 87.5, 292.8666666666667, 18.866666666666667, 11.066666666666666, 41.833333333333336, 74.86666666666666, 5.766666666666667, 36.36666666666667, 30.233333333333334, 8.766666666666667]",53.0
"[20.566666666666666, 12.566666666666666, 22.266666666666666, 19.666666666666668, 28.1, 25.666666666666668, 17.633333333333333, 19.033333333333335, 553.9, 621.5666666666667, 266.8333333333333, 332.1333333333333, 307.96666666666664, 240.56666666666666, 359.03333333333336, 324.93333333333334, 232.7, 294.73333333333335, 368.5, 415.8, 457.6, 65.66666666666667, 229.8, 232.56666666666666, 240.6, 713.3, 632.1, 950.4333333333333, 659.6333333333333, 443.53333333333336, 135.83333333333334, 162.93333333333334, 230.36666666666667, 294.1666666666667, 29.733333333333334, 107.4, 15.833333333333334, 78.6, 36.96666666666667, 96.93333333333334, 118.06666666666666, 3.6, 22.5, 15.5, 2.8333333333333335, 2.4, 1.5, 0.0]",53.0
"[2.5, 15.8, 7.733333333333333, 16.533333333333335, 42.36666666666667, 25.333333333333332, 9.266666666666667, 11.066666666666666, 13.266666666666667, 34.733333333333334, 380.46666666666664, 605.2, 97.63333333333334, 1448.3, 1381.9666666666667, 1263.9333333333334, 557.8666666666667, 125.4, 96.8, 509.4, 361.1333333333333, 323.73333333333335, 97.66666666666667, 108.23333333333333, 162.6, 1095.7333333333333, 16.1, 945.1, 624.4, 221.76666666666668, 39.56666666666667, 283.8666666666667, 351.6, 364.6, 3303.733333333333, 2263.9, 175.26666666666668, 527.5, 638.0, 302.46666666666664, 417.1333333333333, 18.4, 18.133333333333333, 40.03333333333333, 0.0, 28.733333333333334, 9.133333333333333, 9.1]",54.0
"[12.033333333333333, 6.866666666666666, 7.433333333333334, 0.0, 18.966666666666665, 11.2, 4.0, 427.1666666666667, 874.8, 1131.8333333333333, 152.46666666666667, 179.43333333333334, 201.16666666666666, 244.3, 321.96666666666664, 412.3333333333333, 152.23333333333332, 355.93333333333334, 739.3666666666667, 842.1666666666666, 866.8666666666667, 554.2333333333333, 142.03333333333333, 159.06666666666666, 213.43333333333334, 287.96666666666664, 393.46666666666664, 223.93333333333334, 181.5, 484.3666666666667, 252.8, 273.26666666666665, 354.56666666666666, 356.3333333333333, 93.26666666666667, 181.33333333333334, 197.86666666666667, 242.13333333333333, 220.26666666666668, 141.13333333333333, 699.0666666666667, 103.83333333333333, 2.2333333333333334, 0.8666666666666667, 0.0, 2.7, 5.5, 2.7333333333333334]",54.0
"[30.333333333333332, 0.0, 38.46666666666667, 13.6, 8.4, 14.3, 19.8, 51.13333333333333, 15.633333333333333, 10.433333333333334, 22.366666666666667, 221.56666666666666, 646.1666666666666, 372.9, 173.53333333333333, 142.76666666666668, 888.2, 295.3333333333333, 231.6, 279.9, 695.5, 298.8333333333333, 216.0, 230.36666666666667, 1337.0666666666666, 632.2666666666667, 145.16666666666666, 879.1666666666666, 815.1666666666666, 431.23333333333335, 596.9666666666667, 475.3, 920.7333333333333, 417.8, 846.3, 502.03333333333336, 243.03333333333333, 148.86666666666667, 87.53333333333333, 89.83333333333333, 170.8, 695.5666666666667, 344.4, 474.6, 440.26666666666665, 390.4, 288.9, 24.4]",54.0
"[3.7, 0.0, 10.9, 9.933333333333334, 30.6, 11.4, 23.7, 8.833333333333334, 25.533333333333335, 12.9, 17.533333333333335, 25.7, 11.9, 14.433333333333334, 10.066666666666666, 42.233333333333334, 684.3666666666667, 279.06666666666666, 144.36666666666667, 43.7, 418.1666666666667, 340.56666666666666, 403.4, 466.0, 545.7666666666667, 1096.3666666666666, 628.5, 831.6, 1198.5666666666666, 498.3666666666667, 1337.1333333333334, 1301.1333333333334, 859.4, 619.9666666666667, 812.1, 309.43333333333334, 436.8, 269.23333333333335, 267.73333333333335, 274.8666666666667, 167.53333333333333, 183.86666666666667, 563.3, 630.0666666666667, 323.46666666666664, 367.1333333333333, 387.1666666666667, 4.6]",54.0
"[17.6, 2.2666666666666666, 4.9, 8.866666666666667, 2.4, 0.8333333333333334, 2.1666666666666665, 7.766666666666667, 33.166666666666664, 9.733333333333333, 15.2, 14.033333333333333, 48.43333333333333, 5.433333333333334, 27.966666666666665, 35.233333333333334, 594.8333333333334, 458.73333333333335, 597.2666666666667, 530.4333333333333, 413.76666666666665, 307.23333333333335, 272.23333333333335, 214.46666666666667, 41.833333333333336, 273.2, 378.46666666666664, 582.3, 216.43333333333334, 193.5, 146.73333333333332, 445.8, 145.33333333333334, 307.6, 1840.2666666666667, 712.0666666666667, 367.6666666666667, 249.16666666666666, 268.6666666666667, 100.6, 75.76666666666667, 113.76666666666667, 559.2666666666667, 195.5, 82.76666666666667, 20.966666666666665, 9.633333333333333, 3.2]",54.0
"[8.9, 12.0, 17.566666666666666, 6.833333333333333, 16.233333333333334, 17.5, 14.266666666666667, 21.366666666666667, 14.2, 30.766666666666666, 16.233333333333334, 1.7, 34.666666666666664, 356.73333333333335, 894.5, 1171.8333333333333, 334.3333333333333, 253.7, 766.6, 114.73333333333333, 401.23333333333335, 227.83333333333334, 607.0333333333333, 628.3666666666667, 482.1, 137.53333333333333, 669.6333333333333, 846.5, 529.4333333333333, 736.6666666666666, 1077.5666666666666, 577.2333333333333, 319.6666666666667, 150.16666666666666, 2828.4, 3493.1, 392.8666666666667, 442.0, 203.93333333333334, 372.26666666666665, 445.23333333333335, 308.03333333333336, 158.43333333333334, 0.5, 0.9666666666666667, 0.0, 15.066666666666666, 5.433333333333334]",54.0
"[1.8, 27.0, 63.53333333333333, 15.433333333333334, 16.6, 0.0, 29.933333333333334, 19.233333333333334, 21.8, 11.733333333333333, 172.8, 413.76666666666665, 818.9333333333333, 361.93333333333334, 560.6, 207.36666666666667, 412.53333333333336, 251.73333333333332, 411.8333333333333, 560.4, 390.73333333333335, 236.4, 1068.0, 1007.1, 249.16666666666666, 653.3666666666667, 181.23333333333332, 399.2, 476.53333333333336, 281.93333333333334, 576.5, 1048.2666666666667, 124.3, 180.23333333333332, 482.73333333333335, 707.0333333333333, 236.86666666666667, 315.73333333333335, 29.333333333333332, 501.93333333333334, 524.8, 203.46666666666667, 6.433333333333334, 74.76666666666667, 7.633333333333334, 20.6, 17.2, 27.666666666666668]",54.0
"[0.26666666666666666, 51.96666666666667, 7.533333333333333, 0.0, 17.933333333333334, 12.066666666666666, 9.266666666666667, 15.333333333333334, 20.166666666666668, 36.1, 345.96666666666664, 485.03333333333336, 147.2, 754.7, 163.23333333333332, 349.3333333333333, 380.43333333333334, 489.4, 511.93333333333334, 343.23333333333335, 342.8333333333333, 722.8666666666667, 830.8666666666667, 735.5666666666667, 421.96666666666664, 948.1333333333333, 735.6333333333333, 846.3666666666667, 623.7333333333333, 574.6666666666666, 641.9333333333333, 798.2, 1002.8333333333334, 746.9333333333333, 887.6666666666666, 1024.5, 793.5, 871.4333333333333, 773.2666666666667, 617.4333333333333, 532.8333333333334, 118.0, 32.3, 0.5333333333333333, 0.5, 3.9, 20.633333333333333, 3.2666666666666666]",54.0
"[0.0, 8.233333333333333, 5.133333333333334, 11.633333333333333, 7.5, 13.266666666666667, 24.333333333333332, 46.233333333333334, 31.466666666666665, 4.466666666666667, 8.7, 40.233333333333334, 398.1666666666667, 531.7, 959.2333333333333, 1006.5666666666667, 135.96666666666667, 307.1666666666667, 297.96666666666664, 104.46666666666667, 868.1333333333333, 177.46666666666667, 173.16666666666666, 467.43333333333334, 531.3333333333334, 560.5, 728.4666666666667, 510.56666666666666, 243.33333333333334, 886.0333333333333, 529.9333333333333, 404.96666666666664, 437.53333333333336, 362.73333333333335, 172.2, 335.26666666666665, 552.6, 502.3333333333333, 216.66666666666666, 55.2, 586.6333333333333, 349.2, 145.4, 6.666666666666667, 8.0, 0.6, 22.166666666666668, 27.133333333333333]",54.0
"[2.8333333333333335, 14.133333333333333, 1.2, 1.0666666666666667, 1.9666666666666666, 4.233333333333333, 9.366666666666667, 22.933333333333334, 35.0, 19.666666666666668, 4.266666666666667, 45.733333333333334, 349.8, 616.2, 677.8666666666667, 1139.8666666666666, 169.5, 329.43333333333334, 701.3666666666667, 762.1333333333333, 598.3333333333334, 226.73333333333332, 413.03333333333336, 909.7, 590.3333333333334, 944.3, 630.3333333333334, 790.6333333333333, 893.0, 858.2333333333333, 622.0, 928.2333333333333, 1041.0, 671.1, 865.3666666666667, 1167.7, 894.5666666666667, 459.56666666666666, 641.6666666666666, 747.1333333333333, 1106.4666666666667, 686.5666666666667, 322.6, 53.03333333333333, 0.26666666666666666, 9.533333333333333, 14.2, 6.066666666666666]",54.0
"[7.133333333333334, 22.3, 29.133333333333333, 0.0, 1.7666666666666666, 2.8666666666666667, 15.233333333333333, 2.6, 583.4333333333333, 1033.0666666666666, 473.1, 512.4333333333333, 984.8333333333334, 997.8666666666667, 942.4333333333333, 856.4666666666667, 1141.6666666666667, 918.9666666666667, 723.3, 820.1333333333333, 868.7333333333333, 1115.3, 842.1333333333333, 854.2, 709.6333333333333, 716.6333333333333, 480.23333333333335, 796.8666666666667, 836.5333333333333, 503.46666666666664, 637.4333333333333, 592.8, 639.4, 682.6, 518.3333333333334, 636.0666666666667, 485.2, 781.3, 868.7, 775.1, 931.0, 296.96666666666664, 565.5666666666667, 676.2666666666667, 346.1666666666667, 465.6666666666667, 0.0, 6.5]",54.0
"[9.766666666666667, 2.1, 2.7666666666666666, 9.266666666666667, 3.8333333333333335, 17.366666666666667, 7.5, 1.8333333333333333, 17.3, 5.733333333333333, 12.033333333333333, 2.2666666666666666, 58.53333333333333, 10.833333333333334, 13.833333333333334, 130.53333333333333, 437.96666666666664, 127.03333333333333, 390.46666666666664, 1243.0, 1036.2, 897.1, 731.2, 1113.5, 504.0, 997.0333333333333, 984.0333333333333, 705.0, 709.4333333333333, 896.0666666666667, 785.4333333333333, 882.9, 576.1666666666666, 779.5666666666667, 933.8, 579.5, 651.7333333333333, 452.4, 160.8, 207.8, 785.1, 156.5, 156.83333333333334, 18.433333333333334, 0.3, 56.1, 56.166666666666664, 50.833333333333336]",54.0
"[101.8, 8.333333333333334, 0.36666666666666664, 25.3, 49.333333333333336, 10.633333333333333, 19.066666666666666, 36.8, 161.26666666666668, 22.333333333333332, 152.06666666666666, 660.7, 631.5333333333333, 840.7333333333333, 206.36666666666667, 295.93333333333334, 658.1666666666666, 319.06666666666666, 244.83333333333334, 506.8333333333333, 288.3, 83.5, 376.3333333333333, 409.93333333333334, 129.93333333333334, 171.23333333333332, 272.6333333333333, 587.0, 1062.9333333333334, 1387.0333333333333, 1045.6333333333334, 1171.3666666666666, 375.56666666666666, 168.43333333333334, 246.76666666666668, 359.1666666666667, 413.73333333333335, 214.83333333333334, 1001.9333333333333, 253.1, 179.4, 40.0, 2.8666666666666667, 1.3, 1.3333333333333333, 0.0, 35.4, 13.333333333333334]",54.0
"[20.266666666666666, 30.1, 9.166666666666666, 7.2, 26.433333333333334, 936.4333333333333, 564.2666666666667, 1141.9666666666667, 378.3666666666667, 395.4, 351.3333333333333, 683.7333333333333, 443.23333333333335, 488.46666666666664, 343.26666666666665, 529.5, 323.3, 594.1333333333333, 414.1333333333333, 558.8666666666667, 532.0, 138.46666666666667, 283.96666666666664, 479.0, 908.7333333333333, 449.23333333333335, 173.43333333333334, 876.8666666666667, 994.3666666666667, 326.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26666666666666666, 0.0, 0.0, 0.7, 0.4666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.866666666666666, 0.0, 0.0, 3.0, 0.0, 10.7, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.23333333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 331.0, 929.3, 154.13333333333333, 109.76666666666667, 177.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 226.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0
